No.;Time;Source;Destination;Protocol;Length;Info
1488;26.195866;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1489;26.195866;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1490;26.196096;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1491;26.196096;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1492;26.196161;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1493;26.196296;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
1494;26.196588;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1495;26.198045;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1496;26.198711;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1497;26.198711;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1498;26.19884;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1499;26.198961;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
1500;26.208844;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1501;26.209544;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1502;26.209544;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1503;26.209544;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1504;26.209544;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1505;26.211918;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1506;26.211918;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1507;26.211918;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1508;26.211918;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1509;26.211918;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1510;26.211918;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1511;26.211918;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1512;26.211918;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1513;26.211918;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1514;26.211918;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1515;26.212144;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1516;26.212144;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1517;26.212144;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1518;26.212144;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1519;26.212341;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
1520;26.212688;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
1521;26.212943;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1522;26.212943;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1523;26.212943;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1524;26.212943;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1525;26.212943;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1526;26.212943;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1527;26.221301;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1528;26.221728;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1529;26.23093;192.168.43.84;112.215.207.44;UDP;76;60544  >  443 Len=34
1530;26.231388;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1531;26.232033;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1532;26.232033;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1533;26.23492;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1534;26.235855;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1535;26.235855;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1536;26.235855;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1537;26.235855;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1538;26.235855;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1539;26.240247;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1540;26.240247;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1541;26.240247;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1542;26.240247;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1543;26.240247;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1544;26.240247;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1545;26.240247;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1546;26.240247;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1547;26.240247;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1548;26.240247;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1549;26.240764;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
1550;26.240841;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1551;26.240841;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1552;26.240841;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1553;26.240841;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1554;26.240841;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1555;26.240841;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1556;26.241133;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
1557;26.241272;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1558;26.241674;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1559;26.246274;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1560;26.247267;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1561;26.247267;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1562;26.247267;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1563;26.247267;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1564;26.247267;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1565;26.24757;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
1566;26.248404;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1567;26.249269;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1568;26.249269;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1569;26.249269;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1570;26.249269;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1571;26.252624;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1572;26.252624;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1573;26.252624;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1574;26.252624;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1575;26.252624;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1576;26.252624;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1577;26.252624;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1578;26.252983;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
1579;26.253529;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1580;26.254333;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1581;26.254333;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1582;26.254333;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1583;26.254333;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1584;26.2546;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
1585;26.25629;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1586;26.257418;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1587;26.257418;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1588;26.257418;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1589;26.257418;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1590;26.257418;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1591;26.257418;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1592;26.257418;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1593;26.258325;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1594;26.259758;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1595;26.259758;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1596;26.259758;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1597;26.259758;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1598;26.259758;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1599;26.260048;192.168.43.84;112.215.207.44;UDP;80;60544  >  443 Len=38
1600;26.26078;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1601;26.262085;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1602;26.262085;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1603;26.262085;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1604;26.262085;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1605;26.262085;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1606;26.262085;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1607;26.262085;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1608;26.262556;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
1609;26.263577;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1610;26.26494;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1611;26.26494;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1612;26.26494;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1613;26.26494;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1614;26.26494;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1615;26.26494;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1616;26.26494;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1617;26.26494;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1618;26.265376;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
1619;26.266297;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1620;26.267177;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1621;26.267177;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1622;26.267177;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1623;26.267177;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1624;26.267177;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1625;26.268577;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1626;26.27019;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1627;26.27019;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1628;26.27019;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1629;26.27019;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1630;26.27019;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1631;26.27019;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1632;26.27019;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1633;26.27019;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1634;26.27019;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1635;26.270564;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
1636;26.273149;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1637;26.273968;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1638;26.273968;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1639;26.273968;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1640;26.273968;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1641;26.273968;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1642;26.273968;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1643;26.273968;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1644;26.274342;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
1645;26.274963;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1646;26.275942;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1647;26.275942;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1648;26.275942;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1649;26.275942;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1650;26.275942;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1651;26.276266;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
1652;26.277285;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1653;26.278338;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1654;26.278338;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1655;26.278338;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1656;26.278338;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1657;26.278338;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1658;26.279388;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1659;26.280865;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1660;26.280865;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1661;26.280865;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1662;26.280865;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1663;26.280865;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1664;26.280865;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1665;26.280865;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1666;26.280865;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1667;26.281159;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
1668;26.281344;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1669;26.281344;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1670;26.281344;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1671;26.282537;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1672;26.282752;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
1673;26.283833;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1674;26.283833;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1675;26.283833;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1676;26.283833;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1677;26.283833;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1678;26.283833;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1679;26.284807;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1680;26.286067;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1681;26.286067;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1682;26.286067;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1683;26.286067;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1684;26.286067;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1685;26.286067;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1686;26.286067;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1687;26.2864;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
1688;26.287381;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1689;26.289055;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1690;26.289055;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1691;26.289055;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1692;26.289055;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1693;26.289055;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1694;26.289055;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1695;26.289055;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1696;26.289055;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1697;26.289055;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1698;26.289514;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1699;26.289514;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1700;26.289514;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1701;26.289528;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
1702;26.305382;192.168.43.84;112.215.207.44;UDP;76;60544  >  443 Len=34
1703;26.30846;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1704;26.30974;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1705;26.30974;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1706;26.30974;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1707;26.30974;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1708;26.30974;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1709;26.30974;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1710;26.30974;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1711;26.310133;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1712;26.310133;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1713;26.310365;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
1714;26.315834;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1715;26.315923;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1716;26.315923;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1717;26.315923;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1718;26.317754;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1719;26.326539;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1720;26.327475;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1721;26.327475;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1722;26.327475;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1723;26.327475;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1724;26.327475;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1725;26.327824;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
1726;26.329788;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1727;26.329788;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1728;26.329788;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1729;26.329788;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1730;26.329788;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1731;26.329788;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1732;26.329788;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1733;26.329788;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1734;26.329788;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1735;26.329788;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1736;26.330179;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1737;26.330179;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1738;26.330179;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1739;26.330534;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
1740;26.339858;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1741;26.340091;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1742;26.340091;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1743;26.340091;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1744;26.340091;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1745;26.342718;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1746;26.342718;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1747;26.342718;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1748;26.342718;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1749;26.342718;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1750;26.342718;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1751;26.342718;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1752;26.342718;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1753;26.342718;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1754;26.342718;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1755;26.343071;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1756;26.343076;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
1757;26.343071;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1758;26.343071;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1759;26.343071;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1760;26.343071;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1761;26.343259;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
1762;26.343481;192.168.43.84;112.215.207.44;UDP;75;60544  >  443 Len=33
1763;26.343517;112.215.207.44;192.168.43.84;UDP;1292;443  >  60544 Len=1250
